Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Last_Activity_Date,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level,Cluster,KMeans_Raw_Cluster,Customer_Tag
56,F,3,Graduate,Married,Less than $40K,Blue,44,6,4,2,2030.0,1262,0.862,4851,84,0.867,0.622,2023-04-18,72,84,4851,4,4,4,444,12,Champions,0,0,Loyal Customers
41,F,1,Graduate,Married,$40K - $60K,Blue,32,6,3,1,2413.0,1627,0.726,5466,85,0.771,0.674,2023-03-03,118,85,5466,3,4,4,344,11,Champions,0,0,Loyal Customers
36,M,3,Unknown,Single,$60K - $80K,Blue,21,4,2,3,7381.0,1608,0.784,5638,86,0.654,0.218,2023-02-27,122,86,5638,3,4,4,344,11,Champions,0,0,Loyal Customers
52,F,0,Uneducated,Married,Less than $40K,Blue,34,4,4,3,2001.0,960,0.678,4026,86,0.83,0.48,2023-04-11,79,86,4026,4,4,2,442,10,Champions,0,0,Loyal Customers
47,M,2,Unknown,Married,$120K +,Blue,37,6,4,2,11354.0,0,1.007,3073,49,1.227,0.0,2023-04-21,69,49,3073,4,1,2,412,7,Potential,0,2,Loyal Customers
42,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,3,2,1,2012.0,0,0.31,3282,66,0.65,0.0,2023-02-12,137,66,3282,2,2,2,222,6,Potential,3,0,At Risk
39,M,1,Post-Graduate,Single,$80K - $120K,Blue,29,6,2,2,23034.0,1992,0.759,2514,32,0.684,0.086,2023-02-28,121,32,2514,3,1,2,312,6,Potential,1,2,Low Value
40,M,2,Unknown,Single,$40K - $60K,Blue,36,6,6,1,4947.0,0,0.751,4497,84,0.826,0.0,2023-06-17,12,84,4497,4,4,3,443,11,Champions,0,0,Loyal Customers
50,F,3,Graduate,Married,$40K - $60K,Blue,39,4,3,3,1844.0,1388,0.901,5056,81,0.8,0.753,2023-03-23,98,81,5056,4,3,4,434,11,Champions,0,0,Loyal Customers
40,F,2,Graduate,Single,Unknown,Blue,30,5,2,3,1438.3,0,0.542,2258,59,0.788,0.0,2023-02-04,145,59,2258,2,2,1,221,5,Lost,1,2,Low Value
46,M,2,Graduate,Married,Less than $40K,Blue,39,3,3,3,4752.0,1400,0.646,3404,54,1.16,0.295,2023-03-24,97,54,3404,4,2,2,422,8,Loyal,0,0,Loyal Customers
37,F,4,Unknown,Single,Less than $40K,Blue,36,3,3,3,2286.0,0,0.732,5199,83,0.844,0.0,2023-03-05,116,83,5199,3,4,4,344,11,Champions,0,0,Loyal Customers
57,F,2,Post-Graduate,Single,$40K - $60K,Blue,36,3,4,2,4784.0,1629,0.706,4912,82,0.783,0.341,2023-04-16,74,82,4912,4,3,4,434,11,Champions,0,0,Loyal Customers
43,F,1,Uneducated,Married,Less than $40K,Blue,32,6,2,2,2667.0,1590,0.806,4596,85,0.574,0.596,2023-02-20,129,85,4596,2,4,3,243,9,Loyal,0,0,Loyal Customers
54,F,2,College,Married,Less than $40K,Blue,48,3,2,2,2473.0,1745,0.769,4823,72,0.8,0.706,2023-02-28,121,72,4823,3,3,4,334,10,Champions,0,0,Loyal Customers
39,F,3,Doctorate,Married,Less than $40K,Blue,33,6,4,2,2001.0,1430,0.555,4509,69,0.683,0.715,2023-04-27,63,69,4509,4,2,3,423,9,Loyal,0,0,Loyal Customers
41,M,4,High School,Married,$120K +,Blue,35,5,4,2,18232.0,1140,0.657,4775,84,1.1,0.063,2023-04-17,73,84,4775,4,4,3,443,11,Champions,0,0,Loyal Customers
45,F,4,Uneducated,Married,Unknown,Blue,39,6,3,1,1438.3,0,0.825,4596,71,0.732,0.0,2023-03-12,109,71,4596,3,3,3,333,9,Loyal,0,0,Loyal Customers
45,F,2,Uneducated,Married,Less than $40K,Blue,36,3,4,3,2918.0,1597,0.884,4454,76,0.9,0.547,2023-04-04,86,76,4454,4,3,3,433,10,Champions,0,0,Loyal Customers
36,F,2,College,Unknown,Less than $40K,Blue,23,4,3,3,1924.0,971,0.806,4951,96,0.6,0.505,2023-03-09,112,96,4951,3,4,4,344,11,Champions,0,0,Loyal Customers
50,F,2,Graduate,Married,Less than $40K,Blue,42,5,3,0,1770.0,1706,0.626,4940,94,0.774,0.964,2023-03-17,104,94,4940,4,4,4,444,12,Champions,0,0,Loyal Customers
42,F,2,Graduate,Single,Less than $40K,Blue,27,5,3,3,2265.0,0,0.603,3826,71,0.543,0.0,2023-03-09,112,71,3826,3,3,2,332,8,Loyal,0,0,Loyal Customers
59,M,0,High School,Married,$60K - $80K,Blue,48,3,1,3,3868.0,1384,0.631,4716,79,0.549,0.358,2023-01-08,172,79,4716,1,3,3,133,7,Potential,3,0,At Risk
33,M,1,High School,Divorced,$40K - $60K,Blue,28,6,1,3,2507.0,1592,0.691,4355,79,0.837,0.635,2023-01-01,179,79,4355,1,3,3,133,7,Potential,3,0,At Risk
38,F,2,High School,Single,Less than $40K,Blue,20,4,3,3,2420.0,676,0.782,3770,76,0.81,0.279,2023-03-07,114,76,3770,3,3,2,332,8,Loyal,0,0,Loyal Customers
44,F,3,Graduate,Married,Less than $40K,Blue,33,3,2,2,1621.0,0,0.603,3764,76,0.52,0.0,2023-02-22,127,76,3764,3,3,2,332,8,Loyal,0,0,Loyal Customers
59,M,1,Unknown,Single,$40K - $60K,Blue,51,3,4,3,3808.0,713,0.787,4845,88,0.63,0.187,2023-04-17,73,88,4845,4,4,4,444,12,Champions,0,0,Loyal Customers
50,F,1,Uneducated,Married,Less than $40K,Blue,36,5,2,1,2178.0,1731,0.683,4275,71,0.69,0.795,2023-02-01,148,71,4275,2,3,3,233,8,Loyal,3,0,At Risk
41,F,4,College,Divorced,Unknown,Blue,36,3,1,1,1438.3,0,0.841,4539,90,0.765,0.0,2023-01-17,163,90,4539,1,4,3,143,8,Loyal,3,0,At Risk
51,F,3,Uneducated,Unknown,Less than $40K,Blue,36,3,1,2,1750.0,813,0.76,4333,68,0.7,0.465,2023-01-21,159,68,4333,1,2,3,123,6,Potential,3,0,At Risk
36,F,2,Graduate,Married,Less than $40K,Blue,26,3,3,2,1438.3,0,0.61,4957,88,0.872,0.0,2023-03-26,95,88,4957,4,4,4,444,12,Champions,0,0,Loyal Customers
36,F,4,College,Married,Less than $40K,Blue,36,6,4,1,2466.0,1750,0.774,5005,76,0.767,0.71,2023-04-05,85,76,5005,4,3,4,434,11,Champions,0,0,Loyal Customers
37,F,2,High School,Single,Less than $40K,Blue,36,5,2,1,2535.0,1352,0.509,3840,72,0.565,0.533,2023-02-02,147,72,3840,2,3,2,232,7,Potential,3,0,At Risk
39,F,4,Graduate,Married,$40K - $60K,Blue,29,4,4,3,2385.0,1971,0.613,3711,81,0.653,0.826,2023-04-14,76,81,3711,4,3,2,432,9,Loyal,0,0,Loyal Customers
40,F,3,Unknown,Married,Less than $40K,Blue,31,5,6,1,1811.0,821,0.773,4290,73,0.78,0.453,2023-06-18,11,73,4290,4,3,3,433,10,Champions,0,0,Loyal Customers
45,M,4,High School,Single,$120K +,Blue,37,4,3,3,2701.0,1986,0.538,4767,76,0.854,0.735,2023-03-23,98,76,4767,4,3,3,433,10,Champions,0,0,Loyal Customers
46,F,4,High School,Married,Less than $40K,Blue,34,6,1,3,5387.0,1133,0.652,4374,76,0.49,0.21,2023-01-02,178,76,4374,1,3,3,133,7,Potential,3,0,At Risk
44,M,2,Post-Graduate,Married,$80K - $120K,Blue,37,5,1,1,34058.0,0,0.552,4043,57,0.781,0.0,2023-01-09,171,57,4043,1,2,2,122,5,Lost,3,0,At Risk
42,F,2,Graduate,Married,$40K - $60K,Silver,36,6,2,1,16290.0,0,0.758,4232,79,0.795,0.0,2023-02-19,130,79,4232,2,3,3,233,8,Loyal,0,0,Loyal Customers
49,F,3,High School,Married,Less than $40K,Blue,45,3,3,2,1438.3,726,0.657,5208,93,0.755,0.505,2023-03-18,103,93,5208,4,4,4,444,12,Champions,0,0,Loyal Customers
55,F,3,Graduate,Single,Less than $40K,Blue,36,4,1,3,2069.0,1028,0.648,4414,82,0.783,0.497,2023-01-05,175,82,4414,1,3,3,133,7,Potential,3,0,At Risk
39,F,1,Graduate,Single,Less than $40K,Blue,31,5,2,1,3390.0,2222,0.768,5001,82,0.822,0.655,2023-02-11,138,82,5001,2,3,4,234,9,Loyal,3,0,At Risk
48,F,2,Post-Graduate,Divorced,Unknown,Blue,37,3,4,2,3745.0,1291,0.631,4956,88,0.796,0.345,2023-04-06,84,88,4956,4,4,4,444,12,Champions,0,0,Loyal Customers
42,M,2,Graduate,Single,$80K - $120K,Blue,36,6,3,1,26690.0,0,1.144,4363,76,1.054,0.0,2023-03-21,100,76,4363,4,3,3,433,10,Champions,0,0,Loyal Customers
36,F,4,Unknown,Single,Less than $40K,Blue,26,3,2,3,1438.3,0,0.827,4886,85,0.771,0.0,2023-02-08,141,85,4886,2,4,4,244,10,Champions,3,0,At Risk
51,F,3,College,Divorced,$40K - $60K,Blue,31,6,2,2,2768.0,1329,0.699,4275,78,0.814,0.48,2023-02-05,144,78,4275,2,3,3,233,8,Loyal,3,0,At Risk
43,M,1,College,Married,$80K - $120K,Blue,23,5,2,1,14566.0,1045,0.417,4480,77,0.791,0.072,2023-02-01,148,77,4480,2,3,3,233,8,Loyal,3,0,At Risk
35,F,3,Graduate,Single,$40K - $60K,Blue,28,5,6,2,3250.0,1560,0.634,4673,73,0.698,0.48,2023-06-02,27,73,4673,4,3,3,433,10,Champions,0,0,Loyal Customers
37,F,1,Uneducated,Single,Less than $40K,Blue,30,3,2,3,2353.0,1095,0.941,5038,84,0.75,0.465,2023-02-26,123,84,5038,3,4,4,344,11,Champions,0,0,Loyal Customers
59,F,0,College,Married,$40K - $60K,Blue,53,3,2,0,1438.3,0,0.896,4457,79,0.927,0.0,2023-02-16,133,79,4457,2,3,3,233,8,Loyal,3,0,At Risk
59,M,1,Graduate,Married,$40K - $60K,Blue,53,5,1,2,4188.0,2200,0.867,4911,86,0.72,0.525,2023-01-12,168,86,4911,1,4,4,144,9,Loyal,3,0,At Risk
57,M,1,High School,Single,$120K +,Blue,47,4,4,2,9272.0,982,0.651,4649,89,0.816,0.106,2023-04-28,62,89,4649,4,4,3,443,11,Champions,0,0,Loyal Customers
36,F,3,High School,Married,Less than $40K,Blue,28,3,1,1,1967.0,0,0.73,4620,77,0.878,0.0,2023-01-11,169,77,4620,1,3,3,133,7,Potential,3,0,At Risk
45,M,3,Graduate,Single,$60K - $80K,Silver,34,5,1,1,34516.0,1664,0.73,4912,80,0.739,0.048,2023-01-01,179,80,4912,1,3,4,134,8,Loyal,3,0,At Risk
50,M,1,Doctorate,Single,$80K - $120K,Blue,41,5,4,2,5068.0,991,0.736,5173,64,0.6,0.196,2023-04-19,71,64,5173,4,2,4,424,10,Champions,0,0,Loyal Customers
46,F,3,College,Married,Less than $40K,Blue,39,3,2,3,1438.3,0,0.786,4370,79,0.795,0.0,2023-02-04,145,79,4370,2,3,3,233,8,Loyal,3,0,At Risk
55,F,1,Uneducated,Divorced,$40K - $60K,Blue,47,3,2,3,2697.0,1863,0.735,4615,81,0.688,0.691,2023-02-16,133,81,4615,2,3,3,233,8,Loyal,3,0,At Risk
51,M,1,High School,Married,Less than $40K,Blue,41,3,4,3,1438.3,0,0.623,4312,81,0.723,0.0,2023-04-24,66,81,4312,4,3,3,433,10,Champions,0,0,Loyal Customers
46,M,0,Graduate,Single,$120K +,Blue,36,6,2,1,2692.0,1631,0.99,4619,83,0.694,0.606,2023-02-10,139,83,4619,2,4,3,243,9,Loyal,3,0,At Risk
54,F,3,College,Single,Less than $40K,Blue,36,4,4,2,2957.0,1408,0.667,4280,82,0.783,0.476,2023-04-27,63,82,4280,4,3,3,433,10,Champions,0,0,Loyal Customers
50,F,2,Unknown,Single,Less than $40K,Blue,32,4,3,1,1438.3,0,0.815,4598,78,0.902,0.0,2023-03-05,116,78,4598,3,3,3,333,9,Loyal,0,0,Loyal Customers
51,F,3,High School,Married,Less than $40K,Blue,36,4,2,1,3007.0,2517,0.733,4985,84,1.0,0.837,2023-02-24,125,84,4985,3,4,4,344,11,Champions,0,0,Loyal Customers
41,F,3,High School,Married,Unknown,Blue,24,3,1,1,3427.0,1419,0.685,4218,74,0.805,0.414,2023-01-17,163,74,4218,1,3,3,133,7,Potential,3,0,At Risk
59,M,1,Unknown,Married,$60K - $80K,Blue,48,5,3,3,1438.3,642,0.926,5177,79,0.646,0.446,2023-03-03,118,79,5177,3,3,4,334,10,Champions,0,0,Loyal Customers
47,F,3,Uneducated,Married,Less than $40K,Blue,33,4,5,2,2990.0,890,0.711,4757,79,0.837,0.298,2023-05-25,35,79,4757,4,3,3,433,10,Champions,0,0,Loyal Customers
50,F,2,High School,Married,Unknown,Blue,41,3,1,1,8159.0,2277,0.749,4402,64,0.684,0.279,2023-01-26,154,64,4402,1,2,3,123,6,Potential,3,0,At Risk
53,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,18551.0,1434,1.149,5364,90,0.765,0.077,2023-02-27,122,90,5364,3,4,4,344,11,Champions,0,0,Loyal Customers
31,F,0,Graduate,Married,Less than $40K,Blue,20,5,1,1,1438.3,0,0.689,4397,86,0.755,0.0,2023-01-18,162,86,4397,1,4,3,143,8,Loyal,3,0,At Risk
60,M,2,Graduate,Single,$60K - $80K,Blue,48,3,4,1,10886.0,1145,0.749,3488,66,0.535,0.105,2023-04-25,65,66,3488,4,2,2,422,8,Loyal,0,0,Loyal Customers
59,F,0,High School,Single,Unknown,Blue,36,4,3,1,10457.0,2148,0.737,4649,74,0.947,0.205,2023-03-02,119,74,4649,3,3,3,333,9,Loyal,0,0,Loyal Customers
60,M,0,Unknown,Single,$40K - $60K,Blue,46,6,2,1,1781.0,1551,0.722,3527,66,0.61,0.871,2023-02-04,145,66,3527,2,2,2,222,6,Potential,3,0,At Risk
50,M,2,Unknown,Married,$120K +,Blue,43,3,2,1,34516.0,1156,0.633,3974,65,0.585,0.033,2023-02-03,146,65,3974,2,2,2,222,6,Potential,3,0,At Risk
42,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,3,2363.0,1495,0.531,4420,65,0.711,0.633,2023-03-08,113,65,4420,3,2,3,323,8,Loyal,0,0,Loyal Customers
54,F,4,Post-Graduate,Married,Less than $40K,Blue,49,3,3,2,2802.0,2219,0.796,5924,88,0.63,0.792,2023-03-11,110,88,5924,3,4,4,344,11,Champions,0,0,Loyal Customers
42,F,4,High School,Married,Less than $40K,Blue,31,5,1,2,1640.0,888,0.715,4074,73,0.872,0.541,2023-01-15,165,73,4074,1,3,2,132,6,Potential,3,0,At Risk
50,M,4,Graduate,Married,$80K - $120K,Blue,38,5,1,3,4601.0,2517,0.775,5056,80,0.778,0.547,2023-01-16,164,80,5056,1,3,4,134,8,Loyal,3,0,At Risk
48,M,5,Unknown,Unknown,$60K - $80K,Blue,36,4,1,2,4100.0,1956,0.617,3584,61,0.743,0.477,2023-01-28,152,61,3584,1,2,2,122,5,Lost,3,0,At Risk
52,F,3,Graduate,Married,$40K - $60K,Blue,47,3,2,0,2741.0,1639,0.644,5077,87,0.74,0.598,2023-02-25,124,87,5077,3,4,4,344,11,Champions,0,0,Loyal Customers
50,F,2,Uneducated,Married,Less than $40K,Blue,44,3,1,2,3386.0,2517,0.743,4890,65,0.667,0.743,2023-01-17,163,65,4890,1,2,4,124,7,Potential,3,0,At Risk
50,M,4,High School,Married,$80K - $120K,Blue,41,6,3,3,23209.0,1308,0.498,3530,71,0.578,0.056,2023-03-04,117,71,3530,3,3,2,332,8,Loyal,0,0,Loyal Customers
50,F,3,Graduate,Married,$40K - $60K,Blue,39,5,3,2,12610.0,1123,0.853,4199,67,0.595,0.089,2023-03-18,103,67,4199,4,2,3,423,9,Loyal,0,0,Loyal Customers
48,F,4,High School,Married,Less than $40K,Blue,38,5,1,1,2090.0,793,0.64,4619,78,0.733,0.379,2023-01-05,175,78,4619,1,3,3,133,7,Potential,3,0,At Risk
46,M,2,Graduate,Married,$40K - $60K,Blue,39,4,3,1,1610.0,0,0.689,4958,87,0.776,0.0,2023-03-02,119,87,4958,3,4,4,344,11,Champions,0,0,Loyal Customers
54,F,3,Graduate,Single,$40K - $60K,Blue,39,3,4,1,4036.0,1329,0.738,5315,82,0.708,0.329,2023-04-15,75,82,5315,4,3,4,434,11,Champions,0,0,Loyal Customers
37,F,3,Doctorate,Married,Less than $40K,Blue,36,3,5,2,1438.3,0,0.861,4314,82,0.864,0.0,2023-05-13,47,82,4314,4,3,3,433,10,Champions,0,0,Loyal Customers
38,F,2,High School,Married,$40K - $60K,Blue,27,3,2,3,1776.0,1586,0.798,4350,71,0.868,0.893,2023-02-26,123,71,4350,3,3,3,333,9,Loyal,0,0,Loyal Customers
42,F,3,High School,Married,$40K - $60K,Blue,29,4,3,2,5640.0,0,0.77,4739,80,0.86,0.0,2023-03-20,101,80,4739,4,3,3,433,10,Champions,0,0,Loyal Customers
42,F,1,College,Divorced,Less than $40K,Blue,22,5,3,2,2403.0,1105,0.735,4186,77,0.711,0.46,2023-03-05,116,77,4186,3,3,3,333,9,Loyal,0,0,Loyal Customers
45,F,4,College,Married,Less than $40K,Blue,36,5,1,2,3349.0,2517,0.786,4405,55,1.391,0.752,2023-01-11,169,55,4405,1,2,3,123,6,Potential,3,0,At Risk
49,F,2,College,Single,Less than $40K,Blue,41,6,3,1,2018.0,1366,0.964,4842,69,0.5,0.677,2023-03-08,113,69,4842,3,2,4,324,9,Loyal,0,0,Loyal Customers
41,M,3,Graduate,Married,$120K +,Silver,36,3,3,2,34516.0,1453,0.357,4147,76,0.949,0.042,2023-03-21,100,76,4147,4,3,3,433,10,Champions,0,0,Loyal Customers
44,F,4,Graduate,Married,Unknown,Blue,34,6,4,2,2105.0,0,0.656,4190,67,0.914,0.0,2023-04-10,80,67,4190,4,2,3,423,9,Loyal,0,0,Loyal Customers
46,F,2,Uneducated,Divorced,Unknown,Blue,40,5,2,3,20080.0,0,0.56,4620,70,0.667,0.0,2023-02-27,122,70,4620,3,2,3,323,8,Loyal,0,0,Loyal Customers
39,F,1,Graduate,Unknown,Less than $40K,Blue,36,3,4,1,6690.0,1912,0.609,3875,60,0.538,0.286,2023-04-25,65,60,3875,4,2,2,422,8,Loyal,0,0,Loyal Customers
46,M,3,Graduate,Unknown,$80K - $120K,Blue,37,6,4,3,1530.0,0,0.635,4256,78,0.773,0.0,2023-04-02,88,78,4256,4,3,3,433,10,Champions,0,0,Loyal Customers
58,M,1,Post-Graduate,Single,$80K - $120K,Blue,41,4,2,1,2915.0,1494,0.861,4235,73,0.825,0.513,2023-02-17,132,73,4235,2,3,3,233,8,Loyal,3,0,At Risk
47,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,4,0,1438.3,0,0.635,4735,87,0.673,0.0,2023-04-08,82,87,4735,4,4,3,443,11,Champions,0,0,Loyal Customers
54,M,4,Uneducated,Single,$80K - $120K,Blue,42,5,2,2,11742.0,0,0.621,4053,70,0.556,0.0,2023-02-09,140,70,4053,2,2,2,222,6,Potential,3,0,At Risk
51,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,3069.0,2517,0.73,4512,83,0.766,0.82,2023-02-19,130,83,4512,2,4,3,243,9,Loyal,0,0,Loyal Customers
58,F,2,High School,Divorced,Unknown,Gold,36,5,4,3,34516.0,1864,0.664,3595,52,0.733,0.054,2023-04-28,62,52,3595,4,1,2,412,7,Potential,0,0,Loyal Customers
36,F,4,Uneducated,Married,$40K - $60K,Blue,31,5,2,3,2517.0,1336,0.755,5211,83,0.804,0.531,2023-02-07,142,83,5211,2,4,4,244,10,Champions,3,0,At Risk
52,F,1,Unknown,Single,Less than $40K,Blue,43,6,2,1,1438.3,773,1.138,4890,63,0.909,0.537,2023-02-07,142,63,4890,2,2,4,224,8,Loyal,3,0,At Risk
45,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,1,2216.0,1992,0.789,4103,77,0.711,0.899,2023-03-09,112,77,4103,3,3,3,333,9,Loyal,0,0,Loyal Customers
51,M,0,Doctorate,Single,$60K - $80K,Blue,36,6,2,3,3232.0,1346,0.697,5102,69,0.643,0.416,2023-02-25,124,69,5102,3,2,4,324,9,Loyal,0,0,Loyal Customers
54,F,1,College,Single,Less than $40K,Blue,41,5,2,2,3478.0,941,0.711,4607,83,0.93,0.271,2023-02-15,134,83,4607,2,4,3,243,9,Loyal,3,0,At Risk
50,F,3,Post-Graduate,Single,Unknown,Blue,36,5,4,3,1814.0,0,0.852,5014,99,0.623,0.0,2023-04-26,64,99,5014,4,4,4,444,12,Champions,0,0,Loyal Customers
37,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,1,1438.3,0,0.741,4513,75,0.744,0.0,2023-02-09,140,75,4513,2,3,3,233,8,Loyal,3,0,At Risk
42,F,4,Unknown,Single,Less than $40K,Blue,30,3,2,1,1446.0,621,0.826,4860,68,0.7,0.429,2023-02-17,132,68,4860,2,2,4,224,8,Loyal,3,0,At Risk
47,F,5,High School,Single,Less than $40K,Blue,37,5,2,3,1493.0,0,0.605,4655,95,0.638,0.0,2023-02-09,140,95,4655,2,4,3,243,9,Loyal,3,0,At Risk
45,F,4,Graduate,Married,$40K - $60K,Blue,34,4,4,2,4244.0,1066,0.606,4016,89,0.854,0.251,2023-04-01,89,89,4016,4,4,2,442,10,Champions,0,0,Loyal Customers
40,M,5,High School,Single,$40K - $60K,Blue,20,5,2,1,2984.0,1879,0.675,4813,83,0.729,0.63,2023-02-09,140,83,4813,2,4,4,244,10,Champions,3,0,At Risk
48,M,3,Unknown,Single,$80K - $120K,Blue,36,3,4,2,2713.0,2201,0.716,4220,79,0.612,0.811,2023-04-04,86,79,4220,4,3,3,433,10,Champions,0,0,Loyal Customers
42,F,2,Unknown,Single,$40K - $60K,Blue,34,4,4,3,2471.0,1658,0.682,4406,62,0.676,0.671,2023-04-24,66,62,4406,4,2,3,423,9,Loyal,0,0,Loyal Customers
47,M,1,College,Married,$60K - $80K,Silver,42,6,4,2,27437.0,0,0.872,4660,79,0.681,0.0,2023-04-23,67,79,4660,4,3,3,433,10,Champions,0,0,Loyal Customers
54,F,4,College,Single,Less than $40K,Blue,46,3,2,1,4166.0,989,0.967,4584,70,1.258,0.237,2023-02-03,146,70,4584,2,2,3,223,7,Potential,3,0,At Risk
38,M,1,Graduate,Unknown,$40K - $60K,Blue,27,5,6,0,13100.0,1436,0.519,3201,78,0.5,0.11,2023-06-17,12,78,3201,4,3,2,432,9,Loyal,0,0,Loyal Customers
43,F,3,High School,Unknown,Less than $40K,Blue,36,6,2,3,2242.0,0,0.658,4845,66,0.941,0.0,2023-02-08,141,66,4845,2,2,4,224,8,Loyal,3,0,At Risk
41,F,4,High School,Single,$40K - $60K,Blue,30,5,3,3,4432.0,1335,0.714,4144,79,0.756,0.301,2023-03-16,105,79,4144,4,3,3,433,10,Champions,0,0,Loyal Customers
45,F,3,Unknown,Single,Less than $40K,Blue,34,6,4,2,4975.0,1221,0.602,4776,68,0.889,0.245,2023-04-09,81,68,4776,4,2,3,423,9,Loyal,0,0,Loyal Customers
49,F,3,Unknown,Married,Less than $40K,Blue,38,6,5,1,2652.0,1581,0.738,4747,80,0.778,0.596,2023-05-11,49,80,4747,4,3,3,433,10,Champions,0,0,Loyal Customers
54,F,2,Graduate,Single,Less than $40K,Blue,36,3,1,2,2043.0,1597,0.814,3553,61,0.694,0.782,2023-01-14,166,61,3553,1,2,2,122,5,Lost,3,0,At Risk
52,M,1,Unknown,Married,$80K - $120K,Blue,36,4,2,2,14858.0,1594,0.51,4286,72,0.636,0.107,2023-02-24,125,72,4286,3,3,3,333,9,Loyal,0,0,Loyal Customers
40,F,4,High School,Married,$40K - $60K,Blue,27,5,2,2,2822.0,2182,0.768,5371,93,0.824,0.773,2023-02-28,121,93,5371,3,4,4,344,11,Champions,0,0,Loyal Customers
54,F,4,College,Single,Less than $40K,Blue,44,3,3,2,2901.0,2517,0.608,4731,83,0.804,0.868,2023-03-27,94,83,4731,4,4,3,443,11,Champions,0,0,Loyal Customers
52,F,4,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1594.0,0,0.472,4653,65,0.667,0.0,2023-03-18,103,65,4653,4,2,3,423,9,Loyal,0,0,Loyal Customers
58,F,0,High School,Married,Less than $40K,Blue,36,3,3,1,2241.0,1670,0.704,4653,75,0.63,0.745,2023-03-21,100,75,4653,4,3,3,433,10,Champions,0,0,Loyal Customers
51,F,2,Graduate,Single,Less than $40K,Blue,39,3,4,2,2581.0,1722,0.765,4431,79,0.717,0.667,2023-04-20,70,79,4431,4,3,3,433,10,Champions,0,0,Loyal Customers
40,M,2,Graduate,Married,$120K +,Blue,33,6,4,1,14713.0,905,0.817,4125,82,0.822,0.062,2023-04-10,80,82,4125,4,3,3,433,10,Champions,0,0,Loyal Customers
39,F,3,High School,Single,Unknown,Blue,36,3,3,3,2366.0,1927,0.631,3659,66,0.833,0.814,2023-03-15,106,66,3659,4,2,2,422,8,Loyal,0,0,Loyal Customers
42,M,3,High School,Married,$80K - $120K,Blue,36,5,4,3,1681.0,0,0.994,5416,82,0.952,0.0,2023-04-16,74,82,5416,4,3,4,434,11,Champions,0,0,Loyal Customers
40,F,4,Unknown,Single,Less than $40K,Blue,32,6,1,1,2594.0,2159,0.792,3872,71,0.511,0.832,2023-01-21,159,71,3872,1,3,2,132,6,Potential,3,0,At Risk
41,F,4,Unknown,Single,$40K - $60K,Blue,31,5,1,2,2128.0,1383,0.679,3968,81,0.761,0.65,2023-01-04,176,81,3968,1,3,2,132,6,Potential,3,0,At Risk
50,F,1,Uneducated,Married,Less than $40K,Blue,38,3,3,3,1438.3,0,0.679,4594,86,0.72,0.0,2023-03-15,106,86,4594,4,4,3,443,11,Champions,0,0,Loyal Customers
46,M,3,High School,Married,$60K - $80K,Blue,36,4,3,1,4696.0,0,0.732,4828,62,1.583,0.0,2023-03-12,109,62,4828,3,2,4,324,9,Loyal,0,0,Loyal Customers
53,F,2,Unknown,Married,Unknown,Blue,36,3,4,3,2592.0,1364,0.679,4208,68,0.7,0.526,2023-04-25,65,68,4208,4,2,3,423,9,Loyal,0,0,Loyal Customers
56,F,1,Unknown,Single,Less than $40K,Blue,50,4,4,1,1698.0,0,0.847,4371,74,0.897,0.0,2023-04-22,68,74,4371,4,3,3,433,10,Champions,0,0,Loyal Customers
57,F,2,Graduate,Married,$40K - $60K,Blue,47,5,2,2,4682.0,1010,0.638,4322,83,0.694,0.216,2023-02-08,141,83,4322,2,4,3,243,9,Loyal,3,0,At Risk
56,F,2,Uneducated,Married,$40K - $60K,Blue,44,6,1,2,4439.0,1513,0.752,4532,95,0.696,0.341,2023-01-07,173,95,4532,1,4,3,143,8,Loyal,3,0,At Risk
34,F,1,Uneducated,Single,Less than $40K,Blue,25,6,1,2,2689.0,1618,0.587,4237,79,0.681,0.602,2023-01-16,164,79,4237,1,3,3,133,7,Potential,3,0,At Risk
46,M,2,High School,Married,$80K - $120K,Blue,30,6,3,1,11670.0,915,0.892,4277,89,0.854,0.078,2023-03-07,114,89,4277,3,4,3,343,10,Champions,0,0,Loyal Customers
47,F,4,High School,Single,$40K - $60K,Blue,36,3,1,1,1596.0,0,0.788,5678,81,0.8,0.0,2023-01-08,172,81,5678,1,3,4,134,8,Loyal,3,0,At Risk
53,M,0,High School,Married,$60K - $80K,Blue,46,4,4,2,1590.0,0,0.556,4229,73,1.086,0.0,2023-04-09,81,73,4229,4,3,3,433,10,Champions,0,0,Loyal Customers
